,jobDist,n,m,lowerBound,cost,time,timeToBestCost
420,extremes,1000,600,39999.0,39999,0.001997709274291992,0.001997709274291992
421,extremes,1000,600,39999.0,39999,0.0019991397857666016,0.0019991397857666016
422,extremes,1000,600,40000.0,40000,0.0029973983764648438,0.0019979476928710938
423,extremes,1000,600,40000.0,40000,0.002997875213623047,0.0019989013671875
424,extremes,1000,600,40000.0,40000,0.0029981136322021484,0.001998424530029297
425,extremes,1000,600,39999.0,39999,0.0030035972595214844,0.0030035972595214844
426,extremes,1000,600,40000.0,40000,0.0029981136322021484,0.0029981136322021484
427,extremes,1000,600,40000.0,40000,0.0019989013671875,0.0019989013671875
428,extremes,1000,600,40000.0,40000,0.0029981136322021484,0.0019996166229248047
429,extremes,1000,600,40000.0,40000,0.0019979476928710938,0.0019979476928710938
430,centred,1000,600,37379.0,37379,0.001998424530029297,0.001998424530029297
431,centred,1000,600,36447.0,36447,0.0019979476928710938,0.0019979476928710938
432,centred,1000,600,35986.0,36341,39.40050649642944,0.0029926300048828125
433,centred,1000,600,37621.0,37621,0.001999378204345703,0.001999378204345703
434,centred,1000,600,36907.0,36907,0.0029973983764648438,0.001998424530029297
435,centred,1000,600,37941.0,37941,0.001999378204345703,0.001999378204345703
436,centred,1000,600,36931.0,36931,0.00299835205078125,0.0020024776458740234
437,centred,1000,600,37244.0,37244,0.002997875213623047,0.002997875213623047
438,centred,1000,600,38327.0,38327,0.002000093460083008,0.002000093460083008
439,centred,1000,600,36799.0,36799,0.0019986629486083984,0.0019986629486083984
440,discreteUniform,1000,800,39955.0,39955,0.0039980411529541016,0.001998424530029297
441,discreteUniform,1000,800,39976.0,39976,0.002997875213623047,0.0019981861114501953
442,discreteUniform,1000,800,39999.0,39999,0.0019989013671875,0.0019989013671875
443,discreteUniform,1000,800,39959.0,39959,0.0019986629486083984,0.0019986629486083984
444,discreteUniform,1000,800,39893.0,39893,0.003998994827270508,0.002999544143676758
445,discreteUniform,1000,800,39977.0,39977,0.002997159957885742,0.001997709274291992
446,discreteUniform,1000,800,39993.0,39993,0.001999378204345703,0.001999378204345703
447,discreteUniform,1000,800,40000.0,40000,0.0019986629486083984,0.0019986629486083984
448,discreteUniform,1000,800,39976.0,39976,0.002997875213623047,0.001997709274291992
449,discreteUniform,1000,800,39943.0,39943,0.0020003318786621094,0.0020003318786621094
450,largeJobs,1000,800,41546.955,59978,39.400851011276245,0.003999948501586914
451,largeJobs,1000,800,41272.11875,59376,39.40045952796936,0.0029976367950439453
452,largeJobs,1000,800,41582.23625,59711,39.400288581848145,0.001999378204345703
453,largeJobs,1000,800,41460.22125,59424,39.40049123764038,0.001998424530029297
454,largeJobs,1000,800,41540.47625,59682,39.400359869003296,0.002999544143676758
455,largeJobs,1000,800,41609.595,59760,39.40021800994873,0.001998424530029297
456,largeJobs,1000,800,41637.16625,60138,39.40089464187622,0.0029976367950439453
457,largeJobs,1000,800,41665.2375,60145,39.4000346660614,0.001998424530029297
458,largeJobs,1000,800,41534.56125,59891,39.40067911148071,0.009244680404663086
459,largeJobs,1000,800,41321.1775,59664,39.400309324264526,0.0019981861114501953
460,extremes,1000,800,40000.0,40000,0.00299835205078125,0.0019986629486083984
461,extremes,1000,800,40000.0,40000,0.001998424530029297,0.001998424530029297
462,extremes,1000,800,40000.0,40000,0.0,0.0
463,extremes,1000,800,40000.0,40000,0.007016658782958984,0.006016254425048828
464,extremes,1000,800,40000.0,40000,0.0019986629486083984,0.0019986629486083984
465,extremes,1000,800,40000.0,40000,0.002996683120727539,0.001999378204345703
466,extremes,1000,800,39999.0,39999,0.0,0.0
467,extremes,1000,800,40000.0,40000,0.0,0.0
468,extremes,1000,800,40000.0,40000,0.0019998550415039062,0.0019998550415039062
469,extremes,1000,800,40000.0,40000,0.0029981136322021484,0.0019986629486083984
470,centred,1000,800,37420.0,37420,0.0,0.0
471,centred,1000,800,38057.0,38057,0.0,0.0
472,centred,1000,800,37556.0,37556,0.0029976367950439453,0.001998424530029297
473,centred,1000,800,37147.0,37147,0.0019991397857666016,0.0019991397857666016
474,centred,1000,800,37578.0,37578,0.002003192901611328,0.002003192901611328
475,centred,1000,800,38115.0,38115,0.0,0.0
476,centred,1000,800,36311.0,36311,0.0,0.0
477,centred,1000,800,37009.0,37009,0.00299835205078125,0.0019986629486083984
478,centred,1000,800,37614.0,37614,0.0019981861114501953,0.0019981861114501953
479,centred,1000,800,37582.0,37582,0.001998424530029297,0.001998424530029297
480,discreteUniform,10000,2000,99529.434,99534,39.40618085861206,14.580880165100098
481,discreteUniform,10000,2000,99736.989,99741,39.41248393058777,14.65756607055664
482,discreteUniform,10000,2000,99675.668,99680,39.40578103065491,20.912893772125244
483,discreteUniform,10000,2000,100165.5005,100170,39.40101909637451,6.648490905761719
484,discreteUniform,10000,2000,99173.853,99178,39.41188049316406,17.725260972976685
485,discreteUniform,10000,2000,100612.4085,100617,39.40897536277771,10.020419836044312
486,discreteUniform,10000,2000,99535.888,99540,39.40102005004883,15.870387077331543
487,discreteUniform,10000,2000,100521.947,100526,39.40829682350159,20.72879385948181
488,discreteUniform,10000,2000,100186.307,100191,39.40186858177185,5.567677974700928
489,discreteUniform,10000,2000,100146.5,100151,39.40339660644531,12.152668237686157
490,largeJobs,10000,2000,166612.6965,166615,39.41097354888916,0.6212790012359619
491,largeJobs,10000,2000,166315.1085,166318,39.40187907218933,0.6186099052429199
492,largeJobs,10000,2000,166480.3995,166484,39.40890550613403,0.800940752029419
493,largeJobs,10000,2000,166890.8685,166893,39.40095663070679,0.6846082210540771
494,largeJobs,10000,2000,166500.752,166504,39.40998125076294,0.6193141937255859
495,largeJobs,10000,2000,166828.5315,166832,39.4009485244751,0.6335270404815674
496,largeJobs,10000,2000,166865.1905,166869,39.409992694854736,0.6189193725585938
497,largeJobs,10000,2000,166514.747,166521,39.40245199203491,0.5835492610931396
498,largeJobs,10000,2000,166613.7835,166618,39.423338174819946,0.6529576778411865
499,largeJobs,10000,2000,166867.9365,166872,39.40542697906494,0.6220276355743408
500,extremes,10000,2000,101936.464,101941,39.40192985534668,4.413996696472168
501,extremes,10000,2000,100761.774,100766,39.4011664390564,13.098767757415771
502,extremes,10000,2000,100905.43,100910,39.406495332717896,11.72011423110962
503,extremes,10000,2000,99944.499,99949,39.40702176094055,12.700660228729248
504,extremes,10000,2000,100953.5105,100958,39.4117476940155,10.050202131271362
505,extremes,10000,2000,99505.5915,99510,39.407917737960815,2.0129828453063965
506,extremes,10000,2000,100368.9515,100373,39.40231251716614,13.752768278121948
507,extremes,10000,2000,99861.6925,99866,39.4017379283905,18.993938446044922
508,extremes,10000,2000,98616.492,98621,39.407514810562134,14.684451580047607
509,extremes,10000,2000,100247.64,100252,39.40193438529968,13.30346965789795
510,centred,10000,2000,99171.128,99174,39.40102243423462,7.024194717407227
511,centred,10000,2000,100474.1825,100477,39.40153694152832,13.524437427520752
512,centred,10000,2000,100380.2375,100383,39.40196394920349,17.01637363433838
513,centred,10000,2000,99950.504,99954,39.401968479156494,4.263023138046265
514,centred,10000,2000,100015.643,100019,39.40121674537659,5.704328775405884
515,centred,10000,2000,100498.003,100501,39.40131211280823,7.755514144897461
516,centred,10000,2000,100066.377,100069,39.401872873306274,22.766397953033447
517,centred,10000,2000,100763.268,100766,39.4077308177948,10.146990537643433
518,centred,10000,2000,100248.035,100251,39.40158128738403,11.1791250705719
519,centred,10000,2000,100038.8685,100042,39.407721519470215,5.434819936752319
520,discreteUniform,10000,4000,49862.44,49895,39.409688234329224,16.273340940475464
521,discreteUniform,10000,4000,49750.6725,49775,39.402395725250244,23.9206805229187
522,discreteUniform,10000,4000,50240.61825,50275,39.4110426902771,17.54795265197754
523,discreteUniform,10000,4000,50244.33325,50276,39.40498065948486,13.097251176834106
524,discreteUniform,10000,4000,50349.12075,50378,39.409398555755615,18.993833541870117
525,discreteUniform,10000,4000,50221.1065,50248,39.410035848617554,15.858356237411499
526,discreteUniform,10000,4000,49939.116,49980,39.40753769874573,13.250271797180176
527,discreteUniform,10000,4000,50012.3855,50042,39.40992331504822,16.770760536193848
528,discreteUniform,10000,4000,50124.716,50151,39.40004825592041,18.300047397613525
529,discreteUniform,10000,4000,50008.7635,50033,39.50803303718567,11.776191473007202
530,largeJobs,10000,4000,83264.62125,92722,39.401843547821045,25.497909784317017
531,largeJobs,10000,4000,83292.3015,92666,39.40208578109741,22.35313606262207
532,largeJobs,10000,4000,83381.1995,92798,39.40581941604614,22.30367350578308
533,largeJobs,10000,4000,83321.7655,92859,39.402496099472046,24.189067840576172
534,largeJobs,10000,4000,83275.19425,92697,39.415510416030884,21.887094259262085
535,largeJobs,10000,4000,83263.43025,92704,39.40346050262451,27.53088617324829
536,largeJobs,10000,4000,83517.1585,93142,39.41330075263977,23.22321891784668
537,largeJobs,10000,4000,83240.4655,92606,39.41510891914368,28.316911697387695
538,largeJobs,10000,4000,83313.95175,92787,39.40488624572754,29.08044195175171
539,largeJobs,10000,4000,83471.7365,92947,39.4053111076355,23.789791107177734
540,extremes,10000,4000,50077.688,52455,39.40217304229736,0.021198272705078125
541,extremes,10000,4000,49896.85625,52099,39.400171756744385,0.019721508026123047
542,extremes,10000,4000,50205.4265,52355,39.40463876724243,0.029185771942138672
543,extremes,10000,4000,50090.83925,52626,39.407928228378296,0.019274473190307617
544,extremes,10000,4000,50639.5435,53365,39.40559411048889,0.03034377098083496
545,extremes,10000,4000,50405.35125,53165,39.40511202812195,0.028862714767456055
546,extremes,10000,4000,50004.51675,52603,39.40049719810486,0.01712346076965332
547,extremes,10000,4000,50112.785,52716,39.406731843948364,0.024865150451660156
548,extremes,10000,4000,49729.59375,52155,39.4056875705719,0.015629291534423828
549,extremes,10000,4000,50540.416,53421,39.40478849411011,0.022249937057495117
550,centred,10000,4000,50142.17775,50155,39.40342044830322,14.549107551574707
551,centred,10000,4000,49820.71125,49833,39.40318751335144,17.573680639266968
552,centred,10000,4000,50497.85575,50512,39.40562653541565,17.788655281066895
553,centred,10000,4000,50081.724,50098,39.40423536300659,14.042927026748657
554,centred,10000,4000,50388.87825,50402,39.40295934677124,15.181673765182495
555,centred,10000,4000,49918.9405,49932,39.40472054481506,18.14266586303711
556,centred,10000,4000,49668.1685,49682,39.41884732246399,13.808547496795654
557,centred,10000,4000,50052.93075,50066,39.40966248512268,16.75110387802124
558,centred,10000,4000,49829.38475,49843,39.40096950531006,14.34395694732666
559,centred,10000,4000,50086.51175,50098,39.40993905067444,18.409387588500977
560,discreteUniform,10000,6000,39998.0,39998,0.04311871528625488,0.03912091255187988
561,discreteUniform,10000,6000,40000.0,40000,0.039617300033569336,0.03661990165710449
562,discreteUniform,10000,6000,39994.0,39994,0.037670135498046875,0.03267264366149902
563,discreteUniform,10000,6000,39999.0,39999,0.04198646545410156,0.03798985481262207
564,discreteUniform,10000,6000,40000.0,40000,0.03497743606567383,0.027982234954833984
565,discreteUniform,10000,6000,39995.0,39995,0.03387856483459473,0.03088092803955078
566,discreteUniform,10000,6000,39999.0,39999,0.1134490966796875,0.11045074462890625
567,discreteUniform,10000,6000,39998.0,39998,0.024982452392578125,0.021983861923217773
568,discreteUniform,10000,6000,39997.0,39997,0.019718170166015625,0.019718170166015625
569,discreteUniform,10000,6000,39994.0,39994,0.018263578414916992,0.018263578414916992
570,largeJobs,10000,6000,55484.30066666667,65924,39.402936697006226,0.01898789405822754
571,largeJobs,10000,6000,55680.93616666667,66183,39.403581380844116,0.021573305130004883
572,largeJobs,10000,6000,55613.77133333333,66002,39.477330684661865,0.026314735412597656
573,largeJobs,10000,6000,55547.513666666666,65950,39.402201652526855,0.019986629486083984
574,largeJobs,10000,6000,55621.647666666664,66075,39.4139084815979,0.02097606658935547
575,largeJobs,10000,6000,55646.669,66138,39.403749227523804,0.02039313316345215
576,largeJobs,10000,6000,55560.49,66058,39.40395760536194,0.024297475814819336
577,largeJobs,10000,6000,55584.623166666664,66115,39.400439739227295,0.021094083786010742
578,largeJobs,10000,6000,55515.653666666665,66055,39.40392470359802,0.018988370895385742
579,largeJobs,10000,6000,55555.992666666665,66000,39.40240740776062,0.10143923759460449
580,extremes,10000,6000,40000.0,40000,0.022983074188232422,0.019984722137451172
581,extremes,10000,6000,40000.0,40000,0.030542612075805664,0.02654433250427246
582,extremes,10000,6000,40000.0,40000,0.025590181350708008,0.023590803146362305
583,extremes,10000,6000,40000.0,40000,0.02454233169555664,0.021544933319091797
584,extremes,10000,6000,40000.0,40000,0.025632143020629883,0.02260136604309082
585,extremes,10000,6000,40000.0,40000,0.02398395538330078,0.020985841751098633
586,extremes,10000,6000,40000.0,40000,0.10130977630615234,0.0983121395111084
587,extremes,10000,6000,40000.0,40000,0.027556180953979492,0.02455902099609375
588,extremes,10000,6000,40000.0,40000,0.024689435958862305,0.02169489860534668
589,extremes,10000,6000,40000.0,40000,0.023283958435058594,0.020286083221435547
590,centred,10000,6000,38980.0,38980,0.02047419548034668,0.02047419548034668
591,centred,10000,6000,38215.0,38215,0.022984743118286133,0.019986391067504883
592,centred,10000,6000,38573.0,38573,0.10004138946533203,0.019585132598876953
593,centred,10000,6000,38133.0,38133,0.024982929229736328,0.02098369598388672
594,centred,10000,6000,38397.0,38397,0.02198624610900879,0.01898813247680664
595,centred,10000,6000,38066.0,38066,0.02261185646057129,0.019614219665527344
596,centred,10000,6000,38494.0,38494,0.025120019912719727,0.022121906280517578
597,centred,10000,6000,38561.0,38561,0.0237884521484375,0.020798444747924805
598,centred,10000,6000,38423.0,38423,0.02498316764831543,0.02198624610900879
599,centred,10000,6000,38955.0,38955,0.10113215446472168,0.09813380241394043
600,discreteUniform,10000,8000,39997.0,39997,0.025650739669799805,0.022652864456176758
601,discreteUniform,10000,8000,40000.0,40000,0.02295088768005371,0.01895308494567871
602,discreteUniform,10000,8000,39998.0,39998,0.022983312606811523,0.017986297607421875
603,discreteUniform,10000,8000,39996.0,39996,0.026979923248291016,0.02298259735107422
604,discreteUniform,10000,8000,40000.0,40000,0.11309313774108887,0.10909724235534668
605,discreteUniform,10000,8000,39992.0,39992,0.02346014976501465,0.0204620361328125
606,discreteUniform,10000,8000,39999.0,39999,0.027093887329101562,0.023096084594726562
607,discreteUniform,10000,8000,39995.0,39995,0.024979352951049805,0.021981239318847656
608,discreteUniform,10000,8000,39992.0,39992,0.02806830406188965,0.0250704288482666
609,discreteUniform,10000,8000,39993.0,39993,0.10597825050354004,0.10198092460632324
610,largeJobs,10000,8000,41612.16275,59940,39.401528120040894,0.026598691940307617
611,largeJobs,10000,8000,41651.209,60010,39.403950691223145,0.018986940383911133
612,largeJobs,10000,8000,41747.381,60421,39.40318989753723,0.01648092269897461
613,largeJobs,10000,8000,41669.12825,59945,39.40822625160217,0.02577662467956543
614,largeJobs,10000,8000,41650.576125,60013,39.40350675582886,0.09961104393005371
615,largeJobs,10000,8000,41660.501375,60170,39.40489339828491,0.018965482711791992
616,largeJobs,10000,8000,41659.739875,60168,39.40389084815979,0.01837611198425293
617,largeJobs,10000,8000,41682.59425,60096,39.41009449958801,0.031140565872192383
618,largeJobs,10000,8000,41646.55075,60039,39.40381455421448,0.005274057388305664
619,largeJobs,10000,8000,41692.371375,60232,39.403313875198364,0.09899663925170898
620,extremes,10000,8000,40000.0,40000,0.034699201583862305,0.029702186584472656
621,extremes,10000,8000,40000.0,40000,0.027027130126953125,0.023030519485473633
622,extremes,10000,8000,40000.0,40000,0.030015230178833008,0.011309623718261719
623,extremes,10000,8000,40000.0,40000,0.02999114990234375,0.025992155075073242
624,extremes,10000,8000,40000.0,40000,0.10333847999572754,0.10333847999572754
625,extremes,10000,8000,40000.0,40000,0.028929948806762695,0.013302803039550781
626,extremes,10000,8000,40000.0,40000,0.011321544647216797,0.011321544647216797
627,extremes,10000,8000,40000.0,40000,0.03399252891540527,0.02893519401550293
628,extremes,10000,8000,40000.0,40000,0.008381366729736328,0.008381366729736328
629,extremes,10000,8000,40000.0,40000,0.10099101066589355,0.09800243377685547
630,centred,10000,8000,38144.0,38144,0.032117366790771484,0.02712106704711914
631,centred,10000,8000,38276.0,38276,0.02477884292602539,0.005826473236083984
632,centred,10000,8000,39016.0,39016,0.018976449966430664,0.018976449966430664
633,centred,10000,8000,38103.0,38103,0.02098536491394043,0.017987489700317383
634,centred,10000,8000,38194.0,38194,0.11820483207702637,0.09954118728637695
635,centred,10000,8000,38128.0,38128,0.022983789443969727,0.01898646354675293
636,centred,10000,8000,38829.0,38829,0.012337207794189453,0.012337207794189453
637,centred,10000,8000,39022.0,39022,0.009557723999023438,0.009557723999023438
638,centred,10000,8000,39285.0,39285,0.0279388427734375,0.008471012115478516
639,centred,10000,8000,38732.0,38732,0.10512518882751465,0.10512518882751465
640,discreteUniform,100000,20000,100328.79195,100403,39.42758774757385,39.40260434150696
641,discreteUniform,100000,20000,100081.90395,100200,39.519455432891846,39.401023387908936
642,discreteUniform,100000,20000,100077.9166,100114,39.412415504455566,39.40196466445923
643,discreteUniform,100000,20000,99951.07165,100054,39.42835450172424,39.4001784324646
644,discreteUniform,100000,20000,100020.9218,100102,39.443105697631836,39.41612482070923
645,discreteUniform,100000,20000,100066.6101,100092,39.427595138549805,39.401217222213745
646,discreteUniform,100000,20000,99957.92755,100221,39.4163932800293,39.40092492103577
647,discreteUniform,100000,20000,100036.0236,100053,39.42805314064026,39.401413679122925
648,discreteUniform,100000,20000,99993.3933,100116,39.42814588546753,39.40199422836304
649,discreteUniform,100000,20000,99998.50495,100107,39.423454999923706,39.40070295333862
650,largeJobs,100000,20000,166658.4839,166757,39.427687644958496,39.40100359916687
651,largeJobs,100000,20000,166642.77465,166757,39.423423767089844,39.400160789489746
652,largeJobs,100000,20000,166570.17975,166697,39.42512488365173,39.40096712112427
653,largeJobs,100000,20000,166672.85945,166781,39.4286322593689,39.40089297294617
654,largeJobs,100000,20000,166798.76945,166911,39.426642179489136,39.40085530281067
655,largeJobs,100000,20000,166725.03455,166856,39.427982568740845,39.40100145339966
656,largeJobs,100000,20000,166619.14025,166772,39.4244282245636,39.401971101760864
657,largeJobs,100000,20000,166606.42015,166729,39.42462778091431,39.400224924087524
658,largeJobs,100000,20000,166678.858,166809,39.52133321762085,39.40087294578552
659,largeJobs,100000,20000,166666.48145,166770,39.42693257331848,39.40191054344177
660,extremes,100000,20000,100065.4158,100137,39.60550117492676,4.45400071144104
661,extremes,100000,20000,99714.06375,99803,39.518022298812866,1.831667184829712
662,extremes,100000,20000,100062.33345,100162,39.51346826553345,1.100386619567871
663,extremes,100000,20000,99805.47005,99866,39.49404811859131,3.4689347743988037
664,extremes,100000,20000,99942.0012,100059,39.50075650215149,0.42139410972595215
665,extremes,100000,20000,100077.6003,100220,39.50491976737976,0.8779559135437012
666,extremes,100000,20000,100231.34145,100315,39.581082820892334,0.7719063758850098
667,extremes,100000,20000,99992.0141,100040,39.43281388282776,39.40151023864746
668,extremes,100000,20000,100176.0709,100257,39.50439119338989,4.343114852905273
669,extremes,100000,20000,99777.5533,99865,39.507614850997925,2.0583903789520264
670,centred,100000,20000,99894.6358,99980,39.42442202568054,39.401201248168945
671,centred,100000,20000,100063.6069,100172,39.42592644691467,39.40094542503357
672,centred,100000,20000,100168.4152,100277,39.443344593048096,39.41066312789917
673,centred,100000,20000,100133.68285,100282,39.43816161155701,39.40591096878052
674,centred,100000,20000,100034.26425,100153,39.430304527282715,39.40094447135925
675,centred,100000,20000,99942.8827,100062,39.426454067230225,39.4014732837677
676,centred,100000,20000,99972.45695,100047,39.42892146110535,39.400940895080566
677,centred,100000,20000,99982.489,100058,39.42693781852722,39.40193223953247
678,centred,100000,20000,99959.8196,100035,39.42526626586914,39.40226221084595
679,centred,100000,20000,100011.15925,100091,39.51793193817139,39.400792360305786
680,discreteUniform,100000,40000,50072.76395,51482,39.53199768066406,39.400779724121094
681,discreteUniform,100000,40000,49934.0831,50624,39.42810654640198,39.40000510215759
682,discreteUniform,100000,40000,49915.249325,50618,39.42510795593262,39.400946855545044
683,discreteUniform,100000,40000,50056.9299,50573,39.42470622062683,39.400885820388794
684,discreteUniform,100000,40000,49946.8185,51527,39.5241162776947,39.400384187698364
685,discreteUniform,100000,40000,49987.83245,50550,39.5311439037323,39.400898456573486
686,discreteUniform,100000,40000,49997.534325,51361,39.4280526638031,39.40136480331421
687,discreteUniform,100000,40000,49987.283825,50460,39.422856092453,39.4008903503418
688,discreteUniform,100000,40000,50150.211475,51797,39.425347328186035,39.40036916732788
689,discreteUniform,100000,40000,50037.51205,50499,39.5251567363739,39.40040159225464
690,largeJobs,100000,40000,83331.3304,92868,39.530139446258545,39.406516551971436
691,largeJobs,100000,40000,83316.287175,92886,39.42884945869446,39.41322660446167
692,largeJobs,100000,40000,83319.614325,92917,39.42594528198242,39.40066957473755
693,largeJobs,100000,40000,83303.757075,92828,39.42492461204529,39.40258741378784
694,largeJobs,100000,40000,83355.909325,92874,39.52630972862244,39.40461444854736
695,largeJobs,100000,40000,83312.32805,92837,39.42135047912598,39.40105724334717
696,largeJobs,100000,40000,83328.318075,92869,39.42713403701782,39.404916286468506
697,largeJobs,100000,40000,83433.280575,93032,39.427464723587036,39.40513515472412
698,largeJobs,100000,40000,83332.0681,92940,39.41622495651245,39.400599241256714
699,largeJobs,100000,40000,83278.001975,92820,39.42603325843811,39.40204977989197
700,extremes,100000,40000,49930.51855,52075,39.64243125915527,0.26468658447265625
701,extremes,100000,40000,50002.106725,52429,39.62981843948364,0.2851221561431885
702,extremes,100000,40000,49869.512975,52333,39.53996133804321,0.2700068950653076
703,extremes,100000,40000,49846.293675,52221,39.51746463775635,0.40955066680908203
704,extremes,100000,40000,49961.2316,52302,39.54398274421692,0.3763883113861084
705,extremes,100000,40000,49880.38385,52290,39.52358102798462,0.39008212089538574
706,extremes,100000,40000,49818.7794,52120,39.52406406402588,0.3676295280456543
707,extremes,100000,40000,50240.249425,52734,39.62534761428833,0.28080248832702637
708,extremes,100000,40000,49914.10655,52089,39.648043155670166,0.28280138969421387
709,extremes,100000,40000,50063.2933,52535,39.54391551017761,0.25560450553894043
710,centred,100000,40000,49953.21485,50427,39.42617678642273,39.41055154800415
711,centred,100000,40000,49975.759875,50490,39.432785749435425,39.40153360366821
712,centred,100000,40000,49935.391775,50421,39.42341446876526,39.4031708240509
713,centred,100000,40000,49934.897925,50375,39.428282499313354,39.408504009246826
714,centred,100000,40000,50075.815875,50520,39.5332453250885,39.400588035583496
715,centred,100000,40000,50054.04495,50581,39.52870154380798,37.81741762161255
716,centred,100000,40000,50092.964875,50620,39.422075033187866,39.40187215805054
717,centred,100000,40000,50017.01505,50482,39.42769718170166,39.40071201324463
718,centred,100000,40000,49889.1445,50324,39.42759299278259,39.400611877441406
719,centred,100000,40000,50068.3634,50528,39.43060350418091,39.40062475204468
720,discreteUniform,100000,60000,40000.0,40000,0.3997187614440918,0.3447575569152832
721,discreteUniform,100000,60000,40000.0,40000,0.5016472339630127,0.33776140213012695
722,discreteUniform,100000,60000,40000.0,40000,0.4037156105041504,0.2388322353363037
723,discreteUniform,100000,60000,40000.0,40000,0.39871835708618164,0.23383498191833496
724,discreteUniform,100000,60000,40000.0,40000,0.4077129364013672,0.242828369140625
725,discreteUniform,100000,60000,40000.0,40000,0.4017183780670166,0.24182939529418945
726,discreteUniform,100000,60000,40000.0,40000,0.4077136516571045,0.23983049392700195
727,discreteUniform,100000,60000,40000.0,40000,0.39672040939331055,0.23583388328552246
728,discreteUniform,100000,60000,40000.0,40000,0.4049851894378662,0.241105318069458
729,discreteUniform,100000,60000,40000.0,40000,0.402721643447876,0.3567533493041992
730,largeJobs,100000,60000,55558.868,65989,39.54135084152222,0.3550527095794678
731,largeJobs,100000,60000,55541.20755,65924,39.556102991104126,0.3467552661895752
732,largeJobs,100000,60000,55532.19876666667,65935,39.6413516998291,0.3534219264984131
733,largeJobs,100000,60000,55528.612133333336,65938,39.635103940963745,0.24209976196289062
734,largeJobs,100000,60000,55598.405216666666,66015,39.80100202560425,0.21982240676879883
735,largeJobs,100000,60000,55572.233,65998,39.63708758354187,0.3083686828613281
736,largeJobs,100000,60000,55582.55136666667,65982,39.62943887710571,0.21892333030700684
737,largeJobs,100000,60000,55566.41408333334,65977,39.63649940490723,0.2270350456237793
738,largeJobs,100000,60000,55573.81283333333,65971,39.66172695159912,0.23549628257751465
739,largeJobs,100000,60000,55581.095316666666,65991,41.22927927970886,0.21725869178771973
740,extremes,100000,60000,40000.0,40000,0.38053417205810547,0.2344372272491455
741,extremes,100000,60000,40000.0,40000,0.3919239044189453,0.35001659393310547
742,extremes,100000,60000,40000.0,40000,0.3770418167114258,0.3314363956451416
743,extremes,100000,60000,40000.0,40000,0.4255087375640869,0.37944746017456055
744,extremes,100000,60000,40000.0,40000,0.492478609085083,0.34206342697143555
745,extremes,100000,60000,40000.0,40000,0.3701159954071045,0.22539687156677246
746,extremes,100000,60000,40000.0,40000,0.38105130195617676,0.23307323455810547
747,extremes,100000,60000,40000.0,40000,0.40265846252441406,0.24563384056091309
748,extremes,100000,60000,40000.0,40000,0.3638486862182617,0.2315654754638672
749,extremes,100000,60000,40000.0,40000,0.3810741901397705,0.2350008487701416
750,centred,100000,60000,39144.0,39144,0.3926253318786621,0.24656319618225098
751,centred,100000,60000,39415.0,39415,0.3609774112701416,0.21702170372009277
752,centred,100000,60000,39541.0,39541,0.40000295639038086,0.26769137382507324
753,centred,100000,60000,38827.0,38827,0.38171911239624023,0.24211716651916504
754,centred,100000,60000,38840.0,38840,0.3515610694885254,0.3173706531524658
755,centred,100000,60000,39741.0,39741,0.3501136302947998,0.3100168704986572
756,centred,100000,60000,39272.0,39272,0.3550388813018799,0.3169548511505127
757,centred,100000,60000,38942.0,38942,0.46099066734313965,0.3111441135406494
758,centred,100000,60000,39650.0,39650,0.36653923988342285,0.21338891983032227
759,centred,100000,60000,38962.0,38962,0.3623361587524414,0.21234893798828125
760,discreteUniform,100000,80000,40000.0,40000,0.3649780750274658,0.20840907096862793
761,discreteUniform,100000,80000,40000.0,40000,0.4770395755767822,0.3079822063446045
762,discreteUniform,100000,80000,39999.0,39999,0.39065074920654297,0.22566509246826172
763,discreteUniform,100000,80000,40000.0,40000,0.35608339309692383,0.1988685131072998
764,discreteUniform,100000,80000,40000.0,40000,0.35355472564697266,0.3000171184539795
765,discreteUniform,100000,80000,39999.0,39999,0.46247029304504395,0.3020608425140381
766,discreteUniform,100000,80000,40000.0,40000,0.3593928813934326,0.20103120803833008
767,discreteUniform,100000,80000,40000.0,40000,0.36696505546569824,0.31394505500793457
768,discreteUniform,100000,80000,40000.0,40000,0.4769868850708008,0.3149735927581787
769,discreteUniform,100000,80000,40000.0,40000,0.3855774402618408,0.22504758834838867
770,largeJobs,100000,80000,41659.402875,60107,39.548219203948975,0.3586294651031494
771,largeJobs,100000,80000,41707.6607375,60207,39.664315938949585,0.30201292037963867
772,largeJobs,100000,80000,41654.474625,60058,39.554829597473145,0.30707430839538574
773,largeJobs,100000,80000,41669.25225,60113,39.66594958305359,0.30403876304626465
774,largeJobs,100000,80000,41675.7384375,60116,39.67060589790344,0.19855308532714844
775,largeJobs,100000,80000,41657.6959,60099,39.54142904281616,0.3456535339355469
776,largeJobs,100000,80000,41676.292675,60095,39.68254995346069,0.3226635456085205
777,largeJobs,100000,80000,41669.989625,60129,39.66377639770508,0.2281954288482666
778,largeJobs,100000,80000,41671.525075,60125,39.54799032211304,0.31000828742980957
779,largeJobs,100000,80000,41675.9258875,60195,39.66398644447327,0.3114492893218994
780,extremes,100000,80000,40000.0,40000,0.3810436725616455,0.21910738945007324
781,extremes,100000,80000,40000.0,40000,0.3625459671020508,0.3190040588378906
782,extremes,100000,80000,40000.0,40000,0.4779393672943115,0.31500935554504395
783,extremes,100000,80000,40000.0,40000,0.3650355339050293,0.20703792572021484
