,id,jobDist,n,mfracn,lowerBound,cost,time,start,k
525,65,largeJobs,100000,0.2,166658.4839,169138.0,39.413774728775024,greedy,2
526,65,largeJobs,100000,0.2,166658.4839,169138.0,39.412463903427124,greedy,3
527,65,largeJobs,100000,0.2,166658.4839,169138.0,39.40165138244629,greedy,4
528,66,extremes,100000,0.2,100065.4158,415349.0,39.40130829811096,random,1
529,66,extremes,100000,0.2,100065.4158,357152.0,39.40403699874878,random,2
530,66,extremes,100000,0.2,100065.4158,372006.0,39.40175533294678,random,3
531,66,extremes,100000,0.2,100065.4158,348409.0,39.40224504470825,random,4
532,66,extremes,100000,0.2,100065.4158,100182.0,39.40293884277344,greedy,1
533,66,extremes,100000,0.2,100065.4158,100182.0,39.404890298843384,greedy,2
534,66,extremes,100000,0.2,100065.4158,100182.0,39.405314445495605,greedy,3
535,66,extremes,100000,0.2,100065.4158,100182.0,39.404376745224,greedy,4
536,67,centred,100000,0.2,99894.6358,344202.0,39.400259256362915,random,1
537,67,centred,100000,0.2,99894.6358,396652.0,39.41364026069641,random,2
538,67,centred,100000,0.2,99894.6358,352081.0,39.41582632064819,random,3
539,67,centred,100000,0.2,99894.6358,328431.0,39.40123248100281,random,4
540,67,centred,100000,0.2,99894.6358,102208.0,39.406906843185425,greedy,1
541,67,centred,100000,0.2,99894.6358,102208.0,39.4101676940918,greedy,2
542,67,centred,100000,0.2,99894.6358,102208.0,39.402087926864624,greedy,3
543,67,centred,100000,0.2,99894.6358,102208.0,39.4003119468689,greedy,4
544,68,discreteUniform,100000,0.4,50072.76395,273458.0,39.4015576839447,random,1
545,68,discreteUniform,100000,0.4,50072.76395,260736.0,39.40750789642334,random,2
546,68,discreteUniform,100000,0.4,50072.76395,290826.0,39.40891480445862,random,3
547,68,discreteUniform,100000,0.4,50072.76395,291471.0,39.40403723716736,random,4
548,68,discreteUniform,100000,0.4,50072.76395,55952.0,39.40330362319946,greedy,1
549,68,discreteUniform,100000,0.4,50072.76395,55952.0,39.40644550323486,greedy,2
550,68,discreteUniform,100000,0.4,50072.76395,55952.0,39.40167212486267,greedy,3
551,68,discreteUniform,100000,0.4,50072.76395,55952.0,39.41386580467224,greedy,4
552,69,largeJobs,100000,0.4,83331.3304,370822.0,39.400280237197876,random,1
553,69,largeJobs,100000,0.4,83331.3304,349226.0,39.40875577926636,random,2
554,69,largeJobs,100000,0.4,83331.3304,391991.0,39.4022433757782,random,3
555,69,largeJobs,100000,0.4,83331.3304,392686.0,39.401999950408936,random,4
556,69,largeJobs,100000,0.4,83331.3304,99634.0,39.4000940322876,greedy,1
557,69,largeJobs,100000,0.4,83331.3304,99634.0,39.40506935119629,greedy,2
558,69,largeJobs,100000,0.4,83331.3304,99634.0,39.404258012771606,greedy,3
559,69,largeJobs,100000,0.4,83331.3304,99634.0,39.40140080451965,greedy,4
560,70,extremes,100000,0.4,49930.51855,322846.0,39.40141034126282,random,1
561,70,extremes,100000,0.4,49930.51855,261226.0,39.40192627906799,random,2
562,70,extremes,100000,0.4,49930.51855,296260.0,39.40618443489075,random,3
563,70,extremes,100000,0.4,49930.51855,281347.0,39.401315450668335,random,4
564,70,extremes,100000,0.4,49930.51855,52075.0,39.40161728858948,greedy,1
565,70,extremes,100000,0.4,49930.51855,52075.0,39.41208362579346,greedy,2
566,70,extremes,100000,0.4,49930.51855,52075.0,39.40113687515259,greedy,3
567,70,extremes,100000,0.4,49930.51855,52075.0,39.40110182762146,greedy,4
568,71,centred,100000,0.4,49953.21485,236501.0,39.40477991104126,random,1
569,71,centred,100000,0.4,49953.21485,262864.0,39.406691551208496,random,2
570,71,centred,100000,0.4,49953.21485,252260.0,39.402344703674316,random,3
571,71,centred,100000,0.4,49953.21485,253020.0,39.40080285072327,random,4
572,71,centred,100000,0.4,49953.21485,57605.0,39.40547156333923,greedy,1
573,71,centred,100000,0.4,49953.21485,57605.0,39.4019341468811,greedy,2
574,71,centred,100000,0.4,49953.21485,57605.0,39.40126705169678,greedy,3
575,71,centred,100000,0.4,49953.21485,57605.0,39.40495204925537,greedy,4
576,72,discreteUniform,100000,0.6,40000.0,226034.0,39.400227308273315,random,1
577,72,discreteUniform,100000,0.6,40000.0,209788.0,39.40768647193909,random,2
578,72,discreteUniform,100000,0.6,40000.0,222521.0,39.40222716331482,random,3
579,72,discreteUniform,100000,0.6,40000.0,271944.0,39.40595316886902,random,4
580,72,discreteUniform,100000,0.6,40000.0,40000.0,0.2850375175476074,greedy,1
581,72,discreteUniform,100000,0.6,40000.0,40000.0,0.2908346652984619,greedy,2
582,72,discreteUniform,100000,0.6,40000.0,40000.0,0.36917781829833984,greedy,3
583,72,discreteUniform,100000,0.6,40000.0,40000.0,0.22659897804260254,greedy,4
584,73,largeJobs,100000,0.6,55558.868,298334.0,39.40172624588013,random,1
585,73,largeJobs,100000,0.6,55558.868,340284.0,39.404869079589844,random,2
586,73,largeJobs,100000,0.6,55558.868,326789.0,39.401991844177246,random,3
587,73,largeJobs,100000,0.6,55558.868,310411.0,39.40178203582764,random,4
588,73,largeJobs,100000,0.6,55558.868,65989.0,39.40343236923218,greedy,1
589,73,largeJobs,100000,0.6,55558.868,65989.0,39.40389347076416,greedy,2
590,73,largeJobs,100000,0.6,55558.868,65989.0,39.40824365615845,greedy,3
591,73,largeJobs,100000,0.6,55558.868,65989.0,39.40230751037598,greedy,4
592,74,extremes,100000,0.6,40000.0,246514.0,39.40152168273926,random,1
593,74,extremes,100000,0.6,40000.0,258279.0,39.40130376815796,random,2
594,74,extremes,100000,0.6,40000.0,213539.0,39.41462182998657,random,3
595,74,extremes,100000,0.6,40000.0,223247.0,39.402541160583496,random,4
596,74,extremes,100000,0.6,40000.0,40000.0,0.29169321060180664,greedy,1
597,74,extremes,100000,0.6,40000.0,40000.0,0.28775978088378906,greedy,2
598,74,extremes,100000,0.6,40000.0,40000.0,0.24776482582092285,greedy,3
599,74,extremes,100000,0.6,40000.0,40000.0,0.3751256465911865,greedy,4
600,75,centred,100000,0.6,39144.0,216380.0,39.40127420425415,random,1
601,75,centred,100000,0.6,39144.0,218421.0,39.410735845565796,random,2
602,75,centred,100000,0.6,39144.0,230503.0,39.40756916999817,random,3
603,75,centred,100000,0.6,39144.0,221583.0,39.40522623062134,random,4
604,75,centred,100000,0.6,39144.0,39144.0,0.28482961654663086,greedy,1
605,75,centred,100000,0.6,39144.0,39144.0,0.4008631706237793,greedy,2
606,75,centred,100000,0.6,39144.0,39144.0,0.3164222240447998,greedy,3
607,75,centred,100000,0.6,39144.0,39144.0,0.32815051078796387,greedy,4
608,76,discreteUniform,100000,0.8,40000.0,201871.0,39.40626001358032,random,1
609,76,discreteUniform,100000,0.8,40000.0,198208.0,39.40953707695007,random,2
610,76,discreteUniform,100000,0.8,40000.0,205736.0,39.40033435821533,random,3
611,76,discreteUniform,100000,0.8,40000.0,200779.0,39.402424573898315,random,4
612,76,discreteUniform,100000,0.8,40000.0,40000.0,0.26504015922546387,greedy,1
613,76,discreteUniform,100000,0.8,40000.0,40000.0,0.26065683364868164,greedy,2
614,76,discreteUniform,100000,0.8,40000.0,40000.0,0.2630319595336914,greedy,3
615,76,discreteUniform,100000,0.8,40000.0,40000.0,0.2692742347717285,greedy,4
616,77,largeJobs,100000,0.8,41659.402875,341081.0,39.41357660293579,random,1
617,77,largeJobs,100000,0.8,41659.402875,351777.0,39.411320209503174,random,2
618,77,largeJobs,100000,0.8,41659.402875,280525.0,39.405086517333984,random,3
619,77,largeJobs,100000,0.8,41659.402875,264167.0,39.4072949886322,random,4
620,77,largeJobs,100000,0.8,41659.402875,60107.0,39.40236806869507,greedy,1
621,77,largeJobs,100000,0.8,41659.402875,60107.0,39.40011239051819,greedy,2
622,77,largeJobs,100000,0.8,41659.402875,60107.0,39.40311884880066,greedy,3
623,77,largeJobs,100000,0.8,41659.402875,60107.0,39.40320658683777,greedy,4
624,78,extremes,100000,0.8,40000.0,206391.0,39.414395332336426,random,1
625,78,extremes,100000,0.8,40000.0,216789.0,39.40822911262512,random,2
626,78,extremes,100000,0.8,40000.0,223874.0,39.40289092063904,random,3
627,78,extremes,100000,0.8,40000.0,214480.0,39.402774810791016,random,4
628,78,extremes,100000,0.8,40000.0,40000.0,0.30998992919921875,greedy,1
629,78,extremes,100000,0.8,40000.0,40000.0,0.3205716609954834,greedy,2
630,78,extremes,100000,0.8,40000.0,40000.0,0.27826857566833496,greedy,3
631,78,extremes,100000,0.8,40000.0,40000.0,0.27907371520996094,greedy,4
632,79,centred,100000,0.8,39400.0,194490.0,39.4046094417572,random,1
633,79,centred,100000,0.8,39400.0,191333.0,39.40117812156677,random,2
634,79,centred,100000,0.8,39400.0,197409.0,39.414578914642334,random,3
635,79,centred,100000,0.8,39400.0,185273.0,39.40369629859924,random,4
636,79,centred,100000,0.8,39400.0,39400.0,0.32025671005249023,greedy,1
637,79,centred,100000,0.8,39400.0,39400.0,0.41198253631591797,greedy,2
638,79,centred,100000,0.8,39400.0,39400.0,0.32219529151916504,greedy,3
639,79,centred,100000,0.8,39400.0,39400.0,0.30112123489379883,greedy,4
