,jobDist,n,m,lowerBound,cost,time
467,extremes,1000,800,40000.0,40000.0,0.013990163803100586
468,extremes,1000,800,40000.0,40000.0,0.014990091323852539
469,extremes,1000,800,40000.0,40000.0,0.01398777961730957
470,centred,1000,800,37420.0,37420.0,0.009992837905883789
471,centred,1000,800,38057.0,38057.0,0.009372711181640625
472,centred,1000,800,37556.0,37556.0,0.0
473,centred,1000,800,37147.0,37147.0,0.02570343017578125
474,centred,1000,800,37578.0,37578.0,0.009991884231567383
475,centred,1000,800,38115.0,38115.0,0.009993553161621094
476,centred,1000,800,36311.0,36311.0,0.009992361068725586
477,centred,1000,800,37009.0,37009.0,0.00999307632446289
478,centred,1000,800,37614.0,37614.0,0.010992050170898438
479,centred,1000,800,37582.0,37582.0,0.009992837905883789
480,discreteUniform,10000,2000,99529.434,103201.0,0.2011401653289795
481,discreteUniform,10000,2000,99736.989,103449.0,0.18488121032714844
482,discreteUniform,10000,2000,99675.668,103633.0,0.24236297607421875
483,discreteUniform,10000,2000,100165.5005,103917.0,0.6206028461456299
484,discreteUniform,10000,2000,99173.853,102487.0,3.0870728492736816
485,discreteUniform,10000,2000,100612.4085,104372.0,0.26614928245544434
486,discreteUniform,10000,2000,99535.888,103245.0,0.44291067123413086
487,discreteUniform,10000,2000,100521.947,104000.0,0.3550257682800293
488,discreteUniform,10000,2000,100186.307,103859.0,1.0440638065338135
489,discreteUniform,10000,2000,100146.5,103974.0,0.2458815574645996
490,largeJobs,10000,2000,166612.6965,169006.0,0.21005654335021973
491,largeJobs,10000,2000,166315.1085,168778.0,0.7054741382598877
492,largeJobs,10000,2000,166480.3995,168988.0,0.37043023109436035
493,largeJobs,10000,2000,166890.8685,169373.0,0.5989618301391602
494,largeJobs,10000,2000,166500.752,168886.0,0.2980024814605713
495,largeJobs,10000,2000,166828.5315,169292.0,0.347489595413208
496,largeJobs,10000,2000,166865.1905,169165.0,0.15795588493347168
497,largeJobs,10000,2000,166514.747,168921.0,0.25658631324768066
498,largeJobs,10000,2000,166613.7835,169171.0,0.2024092674255371
499,largeJobs,10000,2000,166867.9365,169280.0,0.4409668445587158
500,extremes,10000,2000,101936.464,102403.0,0.17928647994995117
501,extremes,10000,2000,100761.774,101065.0,0.17932796478271484
502,extremes,10000,2000,100905.43,101188.0,0.1803147792816162
503,extremes,10000,2000,99944.499,100254.0,0.1910085678100586
504,extremes,10000,2000,100953.5105,101348.0,0.19703340530395508
505,extremes,10000,2000,99505.5915,99848.0,0.19397854804992676
506,extremes,10000,2000,100368.9515,100565.0,0.19392871856689453
507,extremes,10000,2000,99861.6925,100280.0,0.20003485679626465
508,extremes,10000,2000,98616.492,99003.0,0.18503475189208984
509,extremes,10000,2000,100247.64,101048.0,0.18885064125061035
510,centred,10000,2000,99171.128,101343.0,0.29602646827697754
511,centred,10000,2000,100474.1825,102964.0,0.19364333152770996
512,centred,10000,2000,100380.2375,102752.0,0.15004420280456543
513,centred,10000,2000,99950.504,102208.0,0.1879880428314209
514,centred,10000,2000,100015.643,102339.0,0.19893860816955566
515,centred,10000,2000,100498.003,102746.0,0.19102048873901367
516,centred,10000,2000,100066.377,102338.0,0.35004258155822754
517,centred,10000,2000,100763.268,102875.0,0.19991731643676758
518,centred,10000,2000,100248.035,102546.0,0.27313923835754395
519,centred,10000,2000,100038.8685,102409.0,0.20039987564086914
520,discreteUniform,10000,4000,49862.44,55303.0,0.8875083923339844
521,discreteUniform,10000,4000,49750.6725,55390.0,0.21105146408081055
522,discreteUniform,10000,4000,50240.61825,55940.0,0.20528769493103027
523,discreteUniform,10000,4000,50244.33325,56088.0,0.2573506832122803
524,discreteUniform,10000,4000,50349.12075,56206.0,0.20824718475341797
525,discreteUniform,10000,4000,50221.1065,55786.0,0.1970081329345703
526,discreteUniform,10000,4000,49939.116,55596.0,0.2049553394317627
527,discreteUniform,10000,4000,50012.3855,55782.0,0.19894862174987793
528,discreteUniform,10000,4000,50124.716,55971.0,0.35497593879699707
529,discreteUniform,10000,4000,50008.7635,55673.0,0.19997501373291016
530,largeJobs,10000,4000,83264.62125,99706.0,1.0305094718933105
531,largeJobs,10000,4000,83292.3015,99446.0,0.29998326301574707
532,largeJobs,10000,4000,83381.1995,99615.0,0.6739833354949951
533,largeJobs,10000,4000,83321.7655,99559.0,1.3500170707702637
534,largeJobs,10000,4000,83275.19425,99302.0,2.763962745666504
535,largeJobs,10000,4000,83263.43025,99397.0,0.2316741943359375
536,largeJobs,10000,4000,83517.1585,99895.0,0.49895811080932617
537,largeJobs,10000,4000,83240.4655,99241.0,2.0847034454345703
538,largeJobs,10000,4000,83313.95175,99659.0,0.2649393081665039
539,largeJobs,10000,4000,83471.7365,99662.0,1.662099838256836
540,extremes,10000,4000,50077.688,52455.0,0.1984570026397705
541,extremes,10000,4000,49896.85625,52099.0,0.21157073974609375
542,extremes,10000,4000,50205.4265,52355.0,0.19877839088439941
543,extremes,10000,4000,50090.83925,52626.0,0.20598101615905762
544,extremes,10000,4000,50639.5435,53365.0,0.196044921875
545,extremes,10000,4000,50405.35125,53165.0,0.19727802276611328
546,extremes,10000,4000,50004.51675,52603.0,0.21295404434204102
547,extremes,10000,4000,50112.785,52716.0,0.21011757850646973
548,extremes,10000,4000,49729.59375,52155.0,0.20186829566955566
549,extremes,10000,4000,50540.416,53421.0,0.20040178298950195
550,centred,10000,4000,50142.17775,57557.0,3.472944498062134
551,centred,10000,4000,49820.71125,57374.0,0.75002121925354
552,centred,10000,4000,50497.85575,58033.0,1.1585462093353271
553,centred,10000,4000,50081.724,57668.0,1.398961067199707
554,centred,10000,4000,50388.87825,58291.0,0.4746863842010498
555,centred,10000,4000,49918.9405,57602.0,0.34299373626708984
556,centred,10000,4000,49668.1685,57293.0,1.2250103950500488
557,centred,10000,4000,50052.93075,57769.0,0.6621170043945312
558,centred,10000,4000,49829.38475,57198.0,1.5000314712524414
559,centred,10000,4000,50086.51175,57852.0,0.3939213752746582
560,discreteUniform,10000,6000,39998.0,39998.0,0.2202162742614746
561,discreteUniform,10000,6000,40000.0,40000.0,0.20002317428588867
562,discreteUniform,10000,6000,39994.0,39994.0,0.20664453506469727
563,discreteUniform,10000,6000,39999.0,39999.0,0.22944092750549316
564,discreteUniform,10000,6000,40000.0,40000.0,0.22454166412353516
565,discreteUniform,10000,6000,39995.0,39995.0,0.23314952850341797
566,discreteUniform,10000,6000,39999.0,39999.0,0.22605085372924805
567,discreteUniform,10000,6000,39998.0,39998.0,0.23446989059448242
568,discreteUniform,10000,6000,39997.0,39997.0,0.22878003120422363
569,discreteUniform,10000,6000,39994.0,39994.0,0.20561456680297852
570,largeJobs,10000,6000,55484.30066666667,65924.0,0.24208474159240723
571,largeJobs,10000,6000,55680.93616666667,66183.0,0.2409837245941162
572,largeJobs,10000,6000,55613.77133333333,66002.0,0.23704957962036133
573,largeJobs,10000,6000,55547.513666666666,65950.0,0.22801637649536133
574,largeJobs,10000,6000,55621.647666666664,66075.0,0.21779727935791016
575,largeJobs,10000,6000,55646.669,66138.0,0.23339533805847168
576,largeJobs,10000,6000,55560.49,66058.0,0.22299647331237793
577,largeJobs,10000,6000,55584.623166666664,66115.0,0.22508478164672852
578,largeJobs,10000,6000,55515.653666666665,66055.0,0.22600245475769043
579,largeJobs,10000,6000,55555.992666666665,66000.0,0.23297643661499023
580,extremes,10000,6000,40000.0,40000.0,0.21735405921936035
581,extremes,10000,6000,40000.0,40000.0,0.2281043529510498
582,extremes,10000,6000,40000.0,40000.0,0.24803709983825684
583,extremes,10000,6000,40000.0,40000.0,0.2380201816558838
584,extremes,10000,6000,40000.0,40000.0,0.2289886474609375
585,extremes,10000,6000,40000.0,40000.0,0.22351408004760742
586,extremes,10000,6000,40000.0,40000.0,0.2199556827545166
587,extremes,10000,6000,40000.0,40000.0,0.22200798988342285
588,extremes,10000,6000,40000.0,40000.0,0.21944499015808105
589,extremes,10000,6000,40000.0,40000.0,0.22475481033325195
590,centred,10000,6000,38980.0,38980.0,0.1782844066619873
591,centred,10000,6000,38215.0,38215.0,0.1855616569519043
592,centred,10000,6000,38573.0,38573.0,0.1880185604095459
593,centred,10000,6000,38133.0,38133.0,0.16834759712219238
594,centred,10000,6000,38397.0,38397.0,0.17588472366333008
595,centred,10000,6000,38066.0,38066.0,0.17807531356811523
596,centred,10000,6000,38494.0,38494.0,0.19137310981750488
597,centred,10000,6000,38561.0,38561.0,0.1860051155090332
598,centred,10000,6000,38423.0,38423.0,0.17954325675964355
599,centred,10000,6000,38955.0,38955.0,0.17761993408203125
600,discreteUniform,10000,8000,39997.0,39997.0,0.1960451602935791
601,discreteUniform,10000,8000,40000.0,40000.0,0.22960424423217773
602,discreteUniform,10000,8000,39998.0,39998.0,0.20003890991210938
603,discreteUniform,10000,8000,39996.0,39996.0,0.20958518981933594
604,discreteUniform,10000,8000,40000.0,40000.0,0.21000146865844727
605,discreteUniform,10000,8000,39992.0,39992.0,0.20004940032958984
606,discreteUniform,10000,8000,39999.0,39999.0,0.19756102561950684
607,discreteUniform,10000,8000,39995.0,39995.0,0.19041967391967773
608,discreteUniform,10000,8000,39992.0,39992.0,0.19603776931762695
609,discreteUniform,10000,8000,39993.0,39993.0,0.19252872467041016
610,largeJobs,10000,8000,41612.16275,59940.0,0.19190740585327148
611,largeJobs,10000,8000,41651.209,60010.0,0.2224137783050537
612,largeJobs,10000,8000,41747.381,60421.0,0.20661664009094238
613,largeJobs,10000,8000,41669.12825,59945.0,0.2104358673095703
614,largeJobs,10000,8000,41650.576125,60013.0,0.18889141082763672
615,largeJobs,10000,8000,41660.501375,60170.0,0.21002411842346191
616,largeJobs,10000,8000,41659.739875,60168.0,0.23669099807739258
617,largeJobs,10000,8000,41682.59425,60096.0,0.2013108730316162
618,largeJobs,10000,8000,41646.55075,60039.0,0.22364330291748047
619,largeJobs,10000,8000,41692.371375,60232.0,0.21041631698608398
620,extremes,10000,8000,40000.0,40000.0,0.20565414428710938
621,extremes,10000,8000,40000.0,40000.0,0.20736098289489746
622,extremes,10000,8000,40000.0,40000.0,0.20292448997497559
623,extremes,10000,8000,40000.0,40000.0,0.17734217643737793
624,extremes,10000,8000,40000.0,40000.0,0.20590519905090332
625,extremes,10000,8000,40000.0,40000.0,0.2064805030822754
626,extremes,10000,8000,40000.0,40000.0,0.20398235321044922
627,extremes,10000,8000,40000.0,40000.0,0.2150254249572754
628,extremes,10000,8000,40000.0,40000.0,0.19904828071594238
629,extremes,10000,8000,40000.0,40000.0,0.2002716064453125
630,centred,10000,8000,38144.0,38144.0,0.16278457641601562
631,centred,10000,8000,38276.0,38276.0,0.16603946685791016
632,centred,10000,8000,39016.0,39016.0,0.16475367546081543
633,centred,10000,8000,38103.0,38103.0,0.16000747680664062
634,centred,10000,8000,38194.0,38194.0,0.16395163536071777
635,centred,10000,8000,38128.0,38128.0,0.17103147506713867
636,centred,10000,8000,38829.0,38829.0,0.168410062789917
637,centred,10000,8000,39022.0,39022.0,0.17354917526245117
638,centred,10000,8000,39285.0,39285.0,0.16129064559936523
639,centred,10000,8000,38732.0,38732.0,0.17196321487426758
640,discreteUniform,100000,20000,100328.79195,104262.0,3.6708908081054688
641,discreteUniform,100000,20000,100081.90395,103994.0,3.4481420516967773
642,discreteUniform,100000,20000,100077.9166,103999.0,3.7226624488830566
643,discreteUniform,100000,20000,99951.07165,103745.0,4.456724405288696
644,discreteUniform,100000,20000,100020.9218,103933.0,4.567970275878906
645,discreteUniform,100000,20000,100066.6101,104033.0,4.80291223526001
646,discreteUniform,100000,20000,99957.92755,103841.0,3.2877306938171387
647,discreteUniform,100000,20000,100036.0236,104003.0,3.8941092491149902
648,discreteUniform,100000,20000,99993.3933,103874.0,3.5738043785095215
649,discreteUniform,100000,20000,99998.50495,103948.0,3.591808319091797
650,largeJobs,100000,20000,39996.0,169137.0,3.5025269985198975
651,largeJobs,100000,20000,39983.0,169123.0,3.5103085041046143
652,largeJobs,100000,20000,39983.0,169118.0,2.968315839767456
653,largeJobs,100000,20000,39987.0,169181.0,3.061924695968628
654,largeJobs,100000,20000,39992.0,169289.0,2.9614367485046387
655,largeJobs,100000,20000,39993.0,169179.0,2.9950597286224365
656,largeJobs,100000,20000,39989.0,169155.0,2.9559988975524902
657,largeJobs,100000,20000,39989.0,169088.0,3.558121681213379
658,largeJobs,100000,20000,39971.0,169118.0,3.0930819511413574
659,largeJobs,100000,20000,39985.0,169133.0,2.9731929302215576
660,extremes,100000,20000,100065.4158,100182.0,3.798659086227417
661,extremes,100000,20000,99714.06375,99814.0,3.6624810695648193
662,extremes,100000,20000,100062.33345,100172.0,3.5534231662750244
663,extremes,100000,20000,99805.47005,99917.0,3.7189669609069824
664,extremes,100000,20000,99942.0012,100063.0,3.671832323074341
665,extremes,100000,20000,100077.6003,100227.0,3.7141213417053223
666,extremes,100000,20000,100231.34145,100322.0,3.5769503116607666
667,extremes,100000,20000,99992.0141,100160.0,3.5881142616271973
668,extremes,100000,20000,100176.0709,100272.0,3.7430484294891357
669,extremes,100000,20000,99777.5533,99884.0,4.230460166931152
670,centred,100000,20000,99894.6358,102208.0,5.000108242034912
671,centred,100000,20000,100063.6069,102394.0,4.778286695480347
672,centred,100000,20000,100168.4152,102506.0,4.630732536315918
673,centred,100000,20000,100133.68285,102454.0,5.2005040645599365
674,centred,100000,20000,100034.26425,102322.0,5.302224636077881
675,centred,100000,20000,99942.8827,102249.0,4.67220139503479
676,centred,100000,20000,99972.45695,102294.0,4.814476251602173
677,centred,100000,20000,99982.489,102274.0,5.112046957015991
678,centred,100000,20000,99959.8196,102299.0,4.650215148925781
679,centred,100000,20000,100011.15925,102387.0,4.065910577774048
680,discreteUniform,100000,40000,50072.76395,55952.0,5.665994167327881
681,discreteUniform,100000,40000,49934.0831,55801.0,6.124757528305054
682,discreteUniform,100000,40000,49915.249325,55876.0,6.838289022445679
683,discreteUniform,100000,40000,50056.9299,55906.0,6.056720733642578
684,discreteUniform,100000,40000,49946.8185,55862.0,6.278372764587402
685,discreteUniform,100000,40000,49987.83245,55871.0,5.720393419265747
686,discreteUniform,100000,40000,49997.534325,55935.0,6.0805182456970215
687,discreteUniform,100000,40000,49987.283825,55890.0,6.141388416290283
688,discreteUniform,100000,40000,50150.211475,56038.0,6.202926397323608
689,discreteUniform,100000,40000,50037.51205,55994.0,6.265141248703003
690,largeJobs,100000,40000,39978.0,99633.0,4.591694116592407
691,largeJobs,100000,40000,39976.0,99620.0,4.759014129638672
692,largeJobs,100000,40000,39994.0,99611.0,4.287689447402954
693,largeJobs,100000,40000,39988.0,99587.0,4.300048828125
694,largeJobs,100000,40000,39988.0,99648.0,4.415444374084473
695,largeJobs,100000,40000,39989.0,99561.0,4.178375959396362
696,largeJobs,100000,40000,39997.0,99648.0,4.441637992858887
697,largeJobs,100000,40000,39986.0,99768.0,4.131336450576782
698,largeJobs,100000,40000,40000.0,99672.0,4.119050025939941
699,largeJobs,100000,40000,39980.0,99571.0,4.1499786376953125
700,extremes,100000,40000,49930.51855,52075.0,5.370056390762329
701,extremes,100000,40000,50002.106725,52429.0,5.3670477867126465
702,extremes,100000,40000,49869.512975,52333.0,5.467371463775635
703,extremes,100000,40000,49846.293675,52221.0,5.446653366088867
704,extremes,100000,40000,49961.2316,52302.0,5.404037237167358
705,extremes,100000,40000,49880.38385,52290.0,5.20117712020874
706,extremes,100000,40000,49818.7794,52120.0,5.2270896434783936
707,extremes,100000,40000,50240.249425,52734.0,5.175562620162964
708,extremes,100000,40000,49914.10655,52089.0,5.199038505554199
709,extremes,100000,40000,50063.2933,52535.0,5.180254220962524
710,centred,100000,40000,49953.21485,57605.0,6.530842065811157
711,centred,100000,40000,49975.759875,57675.0,6.486429452896118
712,centred,100000,40000,49935.391775,57575.0,6.481731653213501
713,centred,100000,40000,49934.897925,57652.0,6.388025522232056
714,centred,100000,40000,50075.815875,57876.0,6.399380207061768
715,centred,100000,40000,50054.04495,57707.0,6.933418273925781
716,centred,100000,40000,50092.964875,57795.0,6.405014753341675
717,centred,100000,40000,50017.01505,57677.0,7.000101566314697
718,centred,100000,40000,49889.1445,57536.0,6.423469543457031
719,centred,100000,40000,50068.3634,57767.0,7.952085256576538
720,discreteUniform,100000,60000,40000.0,40000.0,8.979507446289062
721,discreteUniform,100000,60000,40000.0,40000.0,8.901510238647461
722,discreteUniform,100000,60000,40000.0,40000.0,9.117081880569458
723,discreteUniform,100000,60000,40000.0,40000.0,9.269131183624268
724,discreteUniform,100000,60000,40000.0,40000.0,9.174336910247803
725,discreteUniform,100000,60000,40000.0,40000.0,9.23681354522705
726,discreteUniform,100000,60000,40000.0,40000.0,9.953091621398926
727,discreteUniform,100000,60000,40000.0,40000.0,9.187121152877808
728,discreteUniform,100000,60000,40000.0,40000.0,8.946181058883667
729,discreteUniform,100000,60000,40000.0,40000.0,9.060256004333496
730,largeJobs,100000,60000,39987.0,65989.0,5.550057649612427
731,largeJobs,100000,60000,39963.0,65924.0,5.5396764278411865
732,largeJobs,100000,60000,39982.0,65935.0,5.639221429824829
733,largeJobs,100000,60000,39996.0,65938.0,6.011464595794678
734,largeJobs,100000,60000,39989.0,66015.0,5.749065637588501
735,largeJobs,100000,60000,40000.0,65998.0,5.789719343185425
736,largeJobs,100000,60000,39984.0,65982.0,5.588636159896851
737,largeJobs,100000,60000,39981.0,65977.0,5.487179279327393
738,largeJobs,100000,60000,39995.0,65971.0,5.551315784454346
739,largeJobs,100000,60000,39994.0,65991.0,5.586162805557251
740,extremes,100000,60000,40000.0,40000.0,8.924818992614746
741,extremes,100000,60000,40000.0,40000.0,8.870491981506348
742,extremes,100000,60000,40000.0,40000.0,8.93813967704773
743,extremes,100000,60000,40000.0,40000.0,8.818939685821533
744,extremes,100000,60000,40000.0,40000.0,8.709569931030273
745,extremes,100000,60000,40000.0,40000.0,8.926631450653076
746,extremes,100000,60000,40000.0,40000.0,8.809200286865234
747,extremes,100000,60000,40000.0,40000.0,9.199369192123413
748,extremes,100000,60000,40000.0,40000.0,9.052680253982544
749,extremes,100000,60000,40000.0,40000.0,8.73338532447815
750,centred,100000,60000,39144.0,39144.0,7.387103319168091
751,centred,100000,60000,39415.0,39415.0,7.433160066604614
752,centred,100000,60000,39541.0,39541.0,7.68375825881958
753,centred,100000,60000,38827.0,38827.0,7.5505030155181885
754,centred,100000,60000,38840.0,38840.0,7.405059814453125
755,centred,100000,60000,39741.0,39741.0,7.443575143814087
756,centred,100000,60000,39272.0,39272.0,7.4665491580963135
757,centred,100000,60000,38942.0,38942.0,7.372136831283569
758,centred,100000,60000,39650.0,39650.0,7.525841951370239
759,centred,100000,60000,38962.0,38962.0,7.5921790599823
760,discreteUniform,100000,80000,40000.0,40000.0,7.753991365432739
761,discreteUniform,100000,80000,40000.0,40000.0,7.5141823291778564
762,discreteUniform,100000,80000,39999.0,39999.0,7.82878851890564
763,discreteUniform,100000,80000,40000.0,40000.0,7.824903249740601
764,discreteUniform,100000,80000,40000.0,40000.0,7.898331880569458
765,discreteUniform,100000,80000,39999.0,39999.0,7.8766303062438965
766,discreteUniform,100000,80000,40000.0,40000.0,7.499340295791626
767,discreteUniform,100000,80000,40000.0,40000.0,7.474323034286499
768,discreteUniform,100000,80000,40000.0,40000.0,7.5084240436553955
769,discreteUniform,100000,80000,40000.0,40000.0,7.451635837554932
770,largeJobs,100000,80000,39993.0,60107.0,4.519174098968506
771,largeJobs,100000,80000,39972.0,60207.0,4.528717517852783
772,largeJobs,100000,80000,39989.0,60058.0,4.507562637329102
773,largeJobs,100000,80000,39953.0,60113.0,4.506767511367798
774,largeJobs,100000,80000,39981.0,60116.0,4.637182235717773
775,largeJobs,100000,80000,39984.0,60099.0,4.70506739616394
776,largeJobs,100000,80000,39991.0,60095.0,4.629129886627197
777,largeJobs,100000,80000,39979.0,60129.0,4.656978368759155
778,largeJobs,100000,80000,39972.0,60125.0,4.734701633453369
779,largeJobs,100000,80000,39980.0,60195.0,4.6500020027160645
780,extremes,100000,80000,40000.0,40000.0,7.865992546081543
781,extremes,100000,80000,40000.0,40000.0,7.7690582275390625
782,extremes,100000,80000,40000.0,40000.0,7.89664363861084
783,extremes,100000,80000,40000.0,40000.0,7.893228769302368
784,extremes,100000,80000,40000.0,40000.0,7.860477924346924
785,extremes,100000,80000,40000.0,40000.0,7.923502683639526
786,extremes,100000,80000,40000.0,40000.0,7.966426134109497
787,extremes,100000,80000,40000.0,40000.0,7.850177764892578
788,extremes,100000,80000,40000.0,40000.0,7.825076103210449
789,extremes,100000,80000,40000.0,40000.0,7.7991509437561035
790,centred,100000,80000,39400.0,39400.0,5.931109666824341
791,centred,100000,80000,38828.0,38828.0,5.794044733047485
792,centred,100000,80000,38990.0,38990.0,5.704493045806885
793,centred,100000,80000,39184.0,39184.0,5.6869056224823
794,centred,100000,80000,39008.0,39008.0,5.755369663238525
795,centred,100000,80000,39204.0,39204.0,5.814253330230713
796,centred,100000,80000,38906.0,38906.0,5.748084545135498
797,centred,100000,80000,39128.0,39128.0,5.824810743331909
798,centred,100000,80000,39206.0,39206.0,5.704577684402466
799,centred,100000,80000,38907.0,38907.0,5.729035139083862
